Name,Uses,Url
Hyla,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ofm8lpgwogtltgxdk6ka.jpg"
Histakind-M,Treatment of Sneezing and runny nose due to allergies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/e98563593f054a1c95e86850c38983c9.jpg"
Hexaxim, Diphtheria Haemophilus influenzae Type b disease Pertussis Tetanus Polio,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/284ff2b351ac4a469f5553fa2f1f8ad4.jpg"
Hicet-DC,Treatment of Sneezing and runny nose due to allergies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/dogl9eha7rxexd9r575c.jpg"
Hypersol,Treatment of Eye injury,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/xtqhito4urjxemtjiimj.jpg"
Hyvet,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/qzlivzt6nmn2htkfyhla.jpg"
Hatric,Treatment of Allergic conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/m1yrikyqjv5qyi1l7giy.jpg"
Hungree,Treatment of Allergic conditions Appetite stimulant,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/1f251571e8db45ee812c8d6adbd26e31.jpg"
Halox, Eczema Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/nvtjvhamg3isnirbryde.jpg"
Happi-L,Treatment of Gastroesophageal reflux disease (Acid reflux)Treatment of Intestinal ulcersTreatment of Irritable bowel syndrome,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/7fcc4f519f784002a447e817e0081776.jpg"
Hyane,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/opj1rulieybdqizy32e1.jpg"
Hepbest, Chronic hepatitis B virus (HBV) infection,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/0931851d062844708f32ba7adaa8142e.jpg"
Hhfexo,Treatment of Sneezing and runny nose due to allergiesTreatment of Allergic conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/aipvptglehbao5uwlvtj.jpg"
Hydroxyl, Mouth infection,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ng3ukkjbzwlahodqzati.jpg"
Healtears,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/jwsicafolec3w8kua3xy.jpg"
Hhamclav,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/01d10e2e399e4147930b68bbe8d34f86.jpg"
Hyalgan, Osteoarthritis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/2467b3a07da943c8be7622a13365fd07.jpg"
Humog, Female infertility Male hypogonadism Male infertility,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/04fa80b85d344984a29faeade1bd4485.jpg"
Hyadry,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/2e2b28be61ca49e0a6af28d1a2049017.jpg"
Halotop-S, Eczema Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/kthfp3ui6d6agfbx7poo.jpg"
Histabil,Treatment of Allergic conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ef98ec58b6b14b0786d0c83603764933.jpg"
HHCepo,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/anoruh6yl5r0azf8gvpd.jpg"
HHlevo-M,Treatment of Sneezing and runny nose due to allergiesTreatment of Hay feverTreatment of Allergic skin conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a52f0ea9469c48769bbf434de47ef556.jpg"
Hydroeyes, Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/yx6kxwcdgcxuhsbqxhxf.jpg"
Herperax, Herpes labialis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/khbuqadgifebf8zg917m.jpg"
Halotop, Skin conditions with inflammation & itching,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/besnxibtf0y3yw6ezjgg.jpg"
Hhazi,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/84fe3197aa91432a86885ab3d6e551a9.jpg"
Hepcvel,Treatment of Chronic hepatitis C virus (HCV) infection,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/fcdpa69xobrfxioi3lwa.jpg"
Hairjoy,Treatment of Hair loss,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/tgf21ozhbuve4e3ognxs.jpg"
Hald, Hormone replacement therapyTreatment of Female infertility,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/9f9ed694986b465fa4892d80c570154d.jpg"
Hedfree,Treatment of Migraine,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/f30d9a6046284063a3f0b4d64ee433b4.jpg"
Hipres,Treatment of Hypertension (high blood pressure)Treatment of Angina (heart-related chest pain)Treatment of ArrhythmiaPrevention of Heart attack,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/690b20d18a3c474a8608eb021ef822a5.jpg"
Hicet,Treatment of Allergic conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/296c90186fa54ea8ba928b05cadf6af2.jpg"
Hepasil, Chronic liver disease Liver cirrhosis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ohkyxrwzmhxdlkb2zhrd.jpg"
Histakind,Treatment of Sneezing and runny nose due to allergiesTreatment of Allergic conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/aca9d13df77b49e3a2383ca54d2e31ab.jpg"
Hemsyl, Bleeding,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/9b5911bcea774400b8c4cbfab6030756.jpg"
Hyal,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/rx5uepecmo6imxa2nuks.jpg"
HY,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/flit6wjnz0pri3jlbvzh.jpg"
Helirab-D,Treatment of Gastroesophageal reflux disease (Acid reflux)Treatment of Peptic ulcer disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/j4e6jyoyloyi0pewctgo.jpg"
Hizet,Treatment of AnxietyTreatment of Skin conditions with inflammation & itching,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/01a210c75280478caf612550a89afd90.jpg"
Hylu,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ycz222mgrcafqzzfap00.jpg"
Hhcepo-CV,Treatment of Respiratory tract infection,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/h8juwdxsdipmmnqhx1qg.jpg"
Healex, Skin infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/i6darygxsgxkd0mbel9o.jpg"
Histakem,Treatment of Sneezing and runny nose due to allergiesTreatment of Allergic conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/22c71a6d5292416db646aadbd6506e0f.jpg"
Happi-IT, Gastroesophageal reflux disease (Acid reflux) Peptic ulcer disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/532b1b56566e41348df04ca38263d08f.jpg"
Hepalair,Treatment of Indigestion,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/69b8fef5d7274ad3afefc5c9b82061bf.jpg"
HYQ,Treatment of Rheumatoid arthritisTreatment of Systemic lupus erythematosus (SLE)Treatment of Type 2 diabetes mellitus,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/namjvcqgcgrj9ngqcjp8.jpg"
Hhcefi,Treatment of Bacterial infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/utlmf2w2w9v9jn9bp4hp.jpg"
Herpival, Herpes labialis Genital herpes infection Herpes zoster,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a207aa8b55784aeab96e996c5d2d2009.jpg"
Hopace,Treatment of Hypertension (high blood pressure) Prevention of heart attack and strokeTreatment of Heart failure,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/fl3ivvvawho8dykmqrzh.jpg"
Halobet, Skin conditions with inflammation & itching,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a369b97f5c9140df81cac255e8e1d24b.jpg"
Hqtor,Treatment of Rheumatoid arthritisTreatment of Systemic lupus erythematosus (SLE)Treatment of Type 2 diabetes mellitus,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/fla3u5ddsg0vhd00vuup.jpg"
Hytrin, Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/uiuff1rfhrgo9tn1siih.jpg"
Hhmus,Treatment of Atopic dermatitis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ut6aa6kbtm8si4bvljvi.jpg"
Hyde, Melasma,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a49e5feb11174020a078d44f731876f1.jpg"
Hairizer,Treatment of Hair loss,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/fa1abdfddc4c499d85987fb4e41b7092.jpg"
Halonext-S, Eczema Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cy0keii9vztbz16laqvx.jpg"
Halosys, Eczema Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/qgeie3lxugbx1qyk6yga.jpg"
Hydrazide,Treatment of Hypertension (high blood pressure)Treatment of Edema,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/vdqguiii494gw5v6mvzx.jpg"
Honvan, Prostate cancer,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ec13717aa6cd40289faf8bdb0f6425e8.jpg"
Hymoist,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/esbchlbxiksntm2n4tlv.png"
Heximar-B, Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/jglxic1jho7urq3zwxow.jpg"
Hipress,Treatment of Hypertension (high blood pressure)Treatment of Angina (heart-related chest pain)Treatment of ArrhythmiaPrevention of Heart attack,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/c6ebe95013674c2fa3d9cda1e0ddb0cd.jpg"
Hairmax,Treatment of Hair loss,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/snlpdroyhtkjaqezpeyx.jpg"
Heparid, Chronic liver disease Liver cirrhosis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/dwuq7oshegycuww2wms6.jpg"
Hepagard,Treatment of Liver  disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ytcyidprqdbowtv73pit.jpg"
Haloderm, Skin conditions with inflammation & itching,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ounb3svx2fo1ixygvtdi.jpg"
Heximar, Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/xxqzqyxtkqwwwpyktwxd.jpg"
Hydrogem, Head and neck cancer Sickle cell anemia,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a24dfee62d2b4fa0bf9f7979c252e6c9.jpg"
Hylogel, Wrinkles,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/e64fb416ac0244c3911a7d2fb69a042e.jpg"
Happi,Treatment of Gastroesophageal reflux disease (Acid reflux)Treatment of Peptic ulcer diseaseTreatment of Zollinger-Ellison syndrome,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ud78im7wehg2cdwwrzje.jpg"
Halonova, Eczema Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/w9l91gykur0vizax2m97.jpg"
Hosit-L,Treatment of Nutritional deficiencies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/dzje6mdltyelh0snepau.jpg"
Hepabsv, Prevention of Hepatitis B infection,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/e5540fb40c90428db7100a3ffcf8c082.jpg"
Hep,Prevention of Blood clots,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/888be79262a1484ab0f2d8dbe5c9bb05.jpg"
Humstard, Diabetes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/e72b5debd1ef4f5c8b9ccdd4e5c1202d.jpg"
Hilin, Osteoarthritis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a91bfd1b334d4f72b434f1faa836c320.jpg"
Hopace-MT, Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/3b690aebe56447b3a08ff3ee69e0cf4d.jpg"
Hylo,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/jwnvpipljmdzkvv2alok.jpg"
Hyphoral, Fungal infections,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/qkqlwivh996cod7lnos6.jpg"
Hyrax,Treatment of AnxietyTreatment of Skin conditions with inflammation & itching,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/c973zy8bo0ps8dzbvzbq.jpg"
Hycort, Severe allergic reactionsTreatment of Allergic conditionsTreatment of CancerTreatment of Skin disordersTreatment of Eye disorders,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/8ca372fc06b54b15b5dfa9c2ce6f3abc.jpg"
Hylowell,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/mjbdxya0jbic4taqhabt.jpg"
Hista,Treatment of Sneezing and runny nose due to allergies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/kb3i2y1uo4tlrlspg30d.jpg"
Hylumax,Treatment of Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/lwwqbbpc3ini2qsm8nob.jpg"
Helirab,Treatment of Gastroesophageal reflux disease (Acid reflux)Treatment of Peptic ulcer diseaseTreatment of Zollinger-Ellison syndrome,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/huvrtkq35xfmiueto7po.jpg"
Halosys-S, Eczema Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/9faebabfab8a4023a42e83c91b192432.jpg"
Hi-D3,Treatment of Vitamin D deficiencyTreatment of Osteoporosis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/29ff7019cb4644ea91d0cd4551e78328.jpg"
Hepexa,Treatment of Primary biliary cirrhosisTreatment of Gallbladder stones,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/xygbh6ntzpidyoxbsidr.jpg"
Hytel,Treatment of Hypertension (high blood pressure) Prevention of heart attack and strokeTreatment of Heart failure,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/12b26d809699436c81158b0b1cff1708.jpg"
Hyaluron, Osteoarthritis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/b4d7b3c1104a4dfb97323b91a88ce7c5.jpg"
Habiccor, Skin conditions with inflammation & itching,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/0a74ed7c48944ca78d491abf55dc7e3a.jpg"
Hairlife,Treatment of Hair loss,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/umb2oerbtyyznjs5fcqj.jpg"
Hepcinat, Chronic hepatitis C virus (HCV) infection,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/dwk4uzki7pzk9ozy9pkg.jpg"
Hypig, Melasma,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/b2sd3emivpwy4f9vx6h0.jpg"
Hopace-H, Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/acrmah9skszlifp2horg.jpg"
Hipril, Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/wyn96wttwpeucrfd4nvk.jpg"
Happicid,Treatment of AcidityTreatment of Stomach ulcersTreatment of Bloating,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/7cb7247b7ed743c3909d7d9cadade618.jpg"
Halofast, Eczema Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/mdcjpe9ntbsshk7ucxuu.png"
Hicet-AX,Treatment of Cough,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/d61c562492a94e148f5bd46f86b574e3.jpg"
Hysoft,Treatment of Eczema Severe allergic reactionsTreatment of Allergic conditionsTreatment of CancerTreatment of Skin disordersTreatment of Eye disorders,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ayfdfhkvenwesyj7ye5c.png"
Hemocit-P, Stroke,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/155dea6c4b9249f7b77f667d3982558f.jpg"
Halonext, Skin conditions with inflammation & itching,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/e19689eef5f046daa209eac462105b36.jpg"
Halomesh, Skin conditions with inflammation & itching,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/17cd940ce8bd4086978dc8897cb19eac.jpg"
H-One, Melasma,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/pnxgtgxl3c0zgcts1k8c.jpg"
Halostrol, Eczema Psoriasis,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/7810009741d74833996892d91287b06d.jpg"
Histacross,Treatment of Allergic conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/c240444febe5422091ed6b337a7b79cc.jpg"
Hicool, Dry eyes,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/d7ee3dd245fe453a8d9eaf3386ca4a9a.jpg"
Hmet,Treatment of Type 2 diabetes mellitus,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/ad271c94d4684bcdb75c44510d68cb7e.jpg"
Hopecard,Treatment of Hypertension (high blood pressure) Prevention of heart attack and strokeTreatment of Heart failure,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/nnt1wterwxq9jsl32fdk.jpg"
Hexab, Scabies,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ogbzyfhdgjkk3fhgcyq4.png"
Hivus-LR, HIV infection,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/734b5a12619d439b8aa5d9b93cce8faf.jpg"
H-Quine,Treatment of Rheumatoid arthritisTreatment of Systemic lupus erythematosus (SLE)Treatment of Type 2 diabetes mellitus,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/54d1c960489d45468eb4475203dbb3b6.jpg"
Hical,Treatment and prevention of Calcium deficiency,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/njyaxrhlxjtr5jpqdrcv.jpg"
Hexolip, Peripheral vascular disease,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/dzphzbm8ormaekifcasp.jpg"
Histaban,Treatment of Allergic conditions,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/72319989bf1d4d8eb41279e5377581d6.jpg"
HMET-Forte,Treatment of Type 2 diabetes mellitus,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/2f730e399a264f05bd4b381f93d51eeb.jpg"
Hairshine,Treatment of Fungal skin infectionsTreatment of Dandruff,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/izaziljb8xxpfywrb3p4.jpg"
Hairouse-MX,Treatment of Hair loss,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ravyrq4x5vag00fxndae.jpg"
Hare,Treatment of Hair loss,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ulw3j4wls0qchjprncij.jpg"
Hopecard-H, Hypertension (high blood pressure),"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/uufmxarck8hrbxprh1tf.jpg"
Hibesor,Treatment of Hypertension (high blood pressure)Treatment of Angina (heart-related chest pain)Treatment of ArrhythmiaPrevention of Heart attack,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/vmdym0nwj4df7dgsw7jn.jpg"
Heptilose,Treatment of ConstipationTreatment of Hepatic encephalopathy,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/at7blxvxunnkcskczzrs.jpg"
Imatib,Treatment of Cancer,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/brqvbum9aparscx5ouin.jpg"
